datetime,open,close,high,low,volume,ma120
2025-02-05,3844.7,3795.08,3844.7,3785.16,157168308,3721.951666666667
2025-02-06,3789.61,3842.83,3843.49,3788.32,167288176,3725.772
2025-02-07,3844.06,3892.7,3919.35,3833.87,221857707,3730.350166666666
2025-02-10,3898.1,3901.06,3906.37,3878.83,188903040,3735.0008333333335
2025-02-11,3905.16,3883.14,3905.16,3872.91,166574909,3739.514583333333
2025-02-12,3875.96,3919.86,3920.72,3867.35,164228540,3744.32225
2025-02-13,3913.9,3905.14,3939.2,3904.98,172485874,3749.1014999999998
2025-02-14,3900.83,3939.01,3942.04,3900.83,172976452,3754.2110833333336
2025-02-17,3954.41,3947.4,3955.9,3921.7,213588246,3759.3195
2025-02-18,3942.58,3912.78,3965.42,3901.87,209425101,3764.349
2025-02-19,3906.22,3940.16,3943.67,3904.15,182829517,3769.3340833333336
2025-02-20,3934.65,3928.9,3940.68,3916.18,163895236,3774.1946666666668
2025-02-21,3938.05,3978.44,3981.05,3927.79,227400330,3779.373583333333
2025-02-24,3972.48,3969.72,3995.95,3949.23,220810618,3784.6820833333336
2025-02-25,3933.64,3925.65,3955.43,3915.65,178108580,3789.7155
2025-02-26,3931.84,3959.94,3960.33,3925.37,191062501,3795.1054999999997
2025-02-27,3961.06,3968.12,3973.93,3933.46,202887963,3800.446583333333
2025-02-28,3950.19,3890.05,3972.48,3886.4,198104147,3805.1618333333336
2025-03-03,3899.7,3888.47,3930.0,3872.59,177623166,3810.021333333333
2025-03-04,3865.99,3885.22,3890.42,3855.73,149850967,3815.010666666667
2025-03-05,3887.8,3902.57,3906.42,3877.02,158652751,3820.218083333333
2025-03-06,3923.38,3956.24,3964.49,3917.08,193960915,3825.508166666667
2025-03-07,3944.91,3944.01,3967.07,3935.05,166732375,3831.1665
2025-03-10,3945.58,3928.8,3949.14,3905.13,152765232,3836.627916666667
2025-03-11,3890.43,3941.42,3941.42,3889.43,144754402,3842.37175
2025-03-12,3946.86,3927.23,3953.61,3921.47,156732190,3847.9506666666666
2025-03-13,3925.74,3911.58,3939.29,3897.38,156536443,3853.61925
2025-03-14,3919.62,4006.56,4014.16,3919.62,216139003,3860.3993333333333
2025-03-17,4020.64,3996.79,4021.73,3992.26,162202911,3867.0745833333335
2025-03-18,4011.78,4007.72,4016.87,3995.96,140208496,3873.921166666667
2025-03-19,4004.83,4010.17,4025.3,3989.51,144419428,3880.902
2025-03-20,4011.06,3974.99,4012.04,3969.93,133754670,3887.699833333333
2025-03-21,3966.51,3914.7,3983.15,3904.77,165905294,3893.89725
2025-03-24,3916.11,3934.85,3938.18,3907.2,152234674,3900.0539999999996
2025-03-25,3937.9,3932.3,3946.36,3921.53,140475399,3906.1477500000005
2025-03-26,3930.21,3919.36,3942.03,3916.86,131164187,3912.0360833333334
2025-03-27,3911.38,3932.41,3952.99,3903.65,126793738,3916.873583333333
2025-03-28,3930.78,3915.17,3934.23,3907.38,126356214,3921.153916666667
2025-03-31,3905.98,3887.31,3928.45,3872.4,166798523,3924.0038333333337
2025-04-01,3892.78,3887.68,3905.26,3882.4,140380274,3925.537166666667
2025-04-02,3884.42,3884.39,3900.49,3877.16,113043175,3924.425
2025-04-03,3843.42,3861.5,3883.7,3843.42,142599789,3921.1366666666668
2025-04-07,3675.2,3589.44,3707.78,3514.12,312578586,3918.0821666666666
2025-04-08,3597.99,3650.76,3650.76,3583.87,280197312,3915.1902499999997
2025-04-09,3606.1,3686.79,3686.79,3587.34,262305708,3913.5204166666667
2025-04-10,3749.13,3735.12,3756.14,3708.82,227252227,3911.6352500000003
2025-04-11,3730.31,3750.52,3762.37,3708.46,168759691,3910.756333333333
2025-04-14,3772.04,3759.14,3776.63,3754.03,164462403,3910.1525833333335
2025-04-15,3756.48,3761.23,3764.49,3737.85,134006040,3909.927666666667
2025-04-16,3757.88,3772.82,3775.17,3721.6,156359006,3908.657583333333
2025-04-17,3755.09,3772.22,3779.13,3749.5,122371002,3907.2994166666667
2025-04-18,3760.04,3772.52,3782.04,3754.41,102948509,3905.7555833333336
2025-04-21,3768.14,3784.88,3790.18,3763.14,121355730,3904.1861666666664
2025-04-22,3780.11,3783.95,3799.23,3778.08,125688257,3902.978833333333
2025-04-23,3803.43,3786.88,3807.95,3780.52,131986870,3901.566
2025-04-24,3787.46,3784.36,3807.26,3775.21,117164560,3900.067666666667
2025-04-25,3792.08,3786.99,3801.58,3780.78,124591133,3898.9205
2025-04-28,3786.39,3781.62,3792.01,3772.8,125145091,3898.0219166666666
2025-04-29,3776.0,3775.08,3785.32,3768.03,111514694,3897.0555833333333
2025-04-30,3775.83,3770.57,3787.56,3768.76,143681658,3896.0601666666666
2025-05-06,3794.38,3808.54,3809.09,3782.78,158520459,3894.925
2025-05-07,3861.58,3831.63,3863.68,3814.99,161172299,3893.1505
2025-05-08,3820.55,3852.9,3867.33,3816.26,124959833,3891.722333333333
2025-05-09,3848.62,3846.16,3853.66,3836.53,119389526,3889.226166666667
2025-05-12,3866.53,3890.61,3890.73,3859.03,153332460,3887.4475
2025-05-13,3915.59,3896.26,3915.59,3890.69,147320299,3885.4902500000003
2025-05-14,3894.84,3943.21,3960.52,3890.65,172033779,3884.3025
2025-05-15,3934.03,3907.2,3936.47,3904.91,138081749,3882.6050833333334
2025-05-16,3898.67,3889.09,3903.85,3874.86,118405345,3881.3506666666667
2025-05-19,3882.57,3877.15,3885.59,3866.57,98643414,3880.5866666666666
2025-05-20,3883.1,3898.17,3911.47,3881.74,104885234,3880.1515833333333
2025-05-21,3899.44,3916.38,3928.63,3899.44,109791343,3879.6473333333333
2025-05-22,3912.6,3913.87,3923.02,3903.09,107597052,3879.048166666667
2025-05-23,3910.37,3882.27,3931.55,3882.27,120277419,3878.15625
2025-05-26,3875.79,3860.11,3884.54,3849.04,109601207,3878.1096666666663
2025-05-27,3857.63,3839.4,3865.43,3834.85,98572425,3878.03725
2025-05-28,3843.07,3836.24,3849.74,3833.96,89031026,3878.004416666666
2025-05-29,3838.01,3858.7,3869.79,3831.46,108471886,3877.6015833333336
2025-05-30,3850.49,3840.23,3858.61,3829.25,111672228,3877.33225
2025-06-03,3833.46,3852.01,3863.3,3832.72,131403090,3876.7941666666666
2025-06-04,3855.49,3868.74,3875.86,3855.49,116803873,3876.1367499999997
2025-06-05,3872.64,3877.56,3883.13,3861.27,122878184,3875.5173333333328
2025-06-06,3878.1,3873.98,3889.46,3869.39,110987971,3875.045833333333
2025-06-09,3877.8,3885.25,3894.65,3871.99,136306293,3874.7430000000004
2025-06-10,3887.55,3865.47,3897.46,3850.47,145563859,3873.84575
2025-06-11,3870.67,3894.63,3911.61,3870.67,142414772,3873.2462499999997
2025-06-12,3885.52,3892.2,3900.04,3870.38,133998697,3872.38425
2025-06-13,3881.49,3864.18,3889.16,3853.82,172539536,3871.3455000000004
2025-06-16,3853.62,3873.8,3876.17,3853.62,137341835,3870.0563333333334
2025-06-17,3875.18,3870.38,3880.42,3860.41,122342526,3869.533
2025-06-18,3871.65,3874.97,3881.35,3854.66,127528621,3869.22575
2025-06-19,3870.05,3843.09,3872.94,3834.95,130280658,3868.5679166666664
2025-06-20,3839.78,3846.64,3856.48,3839.78,118151020,3867.774166666667
2025-06-23,3831.17,3857.9,3867.59,3827.08,133800892,3867.0445000000004
2025-06-24,3862.39,3904.03,3914.16,3862.39,163656188,3866.846916666667
2025-06-25,3907.07,3960.07,3963.04,3902.18,187213671,3867.06775
2025-06-26,3953.16,3946.02,3964.48,3945.26,165316263,3866.7538333333337
2025-06-27,3949.79,3921.76,3969.26,3918.2,194557913,3866.221583333333
2025-06-30,3920.31,3936.08,3940.36,3911.6,145170236,3865.79325
2025-07-01,3935.91,3942.76,3946.25,3924.72,128959362,3865.474333333333
2025-07-02,3943.32,3943.68,3952.14,3929.7,147063062,3865.0129166666666
2025-07-03,3949.4,3968.07,3971.62,3945.14,141004006,3865.2892500000003
2025-07-04,3967.46,3982.2,4013.85,3958.38,157197133,3866.6375833333336
2025-07-07,3977.29,3965.17,3979.75,3956.57,131135273,3868.221
2025-07-08,3965.43,3998.45,4002.27,3965.43,156402895,3870.133333333333
2025-07-09,3997.5,3991.4,4016.74,3987.43,173293796,3871.7607500000004
2025-07-10,3993.42,4010.02,4032.98,3992.52,209778904,3873.6007499999996
2025-07-11,4011.47,4014.81,4065.94,4010.11,262052773,3875.5584999999996
2025-07-14,4021.21,4017.67,4034.92,4017.67,207917175,3877.9350833333333
2025-07-15,4023.99,4019.06,4042.66,3994.26,191042931,3880.4063333333334
2025-07-16,4019.39,4007.2,4027.86,3993.92,151027308,3881.9618333333333
2025-07-17,4005.07,4034.49,4034.59,4005.07,161249041,3883.949
2025-07-18,4039.87,4058.55,4064.64,4039.32,186211063,3886.1004166666667
2025-07-21,4069.77,4085.61,4086.12,4063.44,223268476,3888.3776666666668
2025-07-22,4087.34,4118.96,4119.2,4068.34,257596985,3890.7883333333334
2025-07-23,4129.15,4119.77,4155.68,4113.91,300506154,3893.1813333333334
2025-07-24,4116.83,4149.04,4152.43,4111.88,319632392,3896.1148333333335
2025-07-25,4145.32,4127.16,4150.5,4117.8,273594963,3898.81
2025-07-28,4128.2,4135.82,4146.12,4112.97,222759815,3901.3346666666666
2025-07-29,4132.68,4152.02,4153.33,4117.58,230807880,3904.1258333333335
2025-07-30,4148.94,4151.24,4185.21,4127.43,249853048,3907.0938333333334
2025-07-31,4141.56,4075.59,4141.82,4063.67,267087406,3909.0334999999995
2025-08-01,4069.93,4054.93,4085.35,4040.46,196221826,3910.3854166666665
2025-08-04,4037.94,4070.7,4070.7,4037.94,162275902,3911.799083333333
2025-08-05,4080.39,4103.45,4106.3,4075.58,178851999,3913.635
2025-08-06,4100.43,4113.49,4116.71,4098.35,176676155,3915.248583333333
2025-08-07,4120.28,4114.67,4129.74,4094.82,198641902,3916.9946666666665
2025-08-08,4109.27,4104.97,4122.21,4097.42,173171201,3918.3776666666668
2025-08-11,4110.29,4122.51,4134.25,4103.61,190443716,3919.8369166666666
2025-08-12,4123.58,4143.83,4153.29,4121.22,177287823,3921.7623333333336
2025-08-13,4150.5,4176.58,4186.75,4147.2,213934999,3923.7324999999996
2025-08-14,4179.97,4173.31,4220.31,4165.94,221103595,3925.76925
2025-08-15,4162.42,4202.35,4214.73,4157.5,261327566,3927.635166666667
2025-08-18,4218.25,4239.41,4272.96,4203.42,301479102,3929.882583333333
2025-08-19,4241.77,4223.37,4264.23,4215.21,250818771,3932.3635833333333
2025-08-20,4208.4,4271.4,4272.15,4190.56,246481773,3934.9590833333336
2025-08-21,4284.37,4288.07,4308.45,4273.65,259030014,3937.625333333334
2025-08-22,4287.36,4378.0,4378.39,4287.36,290434897,3941.6915833333333
2025-08-25,4416.29,4469.22,4472.65,4404.78,358090006,3946.5311666666666
2025-08-26,4453.35,4452.59,4476.8,4435.53,270621395,3951.25925
2025-08-27,4458.84,4386.13,4494.91,4386.13,333133898,3955.288916666667
2025-08-28,4378.04,4463.78,4464.8,4364.17,296834536,3959.5184166666663
2025-08-29,4455.8,4496.76,4516.84,4452.36,351938947,3964.124666666667
2025-09-01,4516.88,4523.71,4528.13,4487.53,320366708,3969.08225
2025-09-02,4521.98,4490.45,4548.89,4454.42,303932566,3973.6575
2025-09-03,4501.34,4459.83,4510.73,4427.52,254320217,3978.0958333333333
2025-09-04,4461.25,4365.21,4465.5,4327.51,307934609,3981.8760833333336
2025-09-05,4365.61,4460.32,4466.56,4350.3,249625657,3985.657416666667
2025-09-08,4467.17,4467.57,4482.76,4438.07,267638382,3989.580583333334
2025-09-09,4448.74,4436.26,4472.09,4412.69,221375460,3993.1517499999995
2025-09-10,4438.3,4445.36,4466.63,4414.59,203597646,3996.7783333333336
2025-09-11,4438.84,4548.03,4548.03,4427.92,253264051,4001.5536666666667
2025-09-12,4544.59,4522.0,4564.67,4517.79,266442003,4006.6145
2025-09-15,4534.89,4533.06,4566.91,4522.5,231885678,4011.5995833333336
2025-09-16,4539.92,4523.34,4552.42,4494.79,249269206,4016.5249166666667
2025-09-17,4517.29,4551.02,4556.03,4503.8,235716472,4021.7887499999997
2025-09-18,4546.03,4498.11,4573.83,4454.99,309859826,4026.502916666667
2025-09-19,4499.09,4501.92,4533.09,4491.84,225044000,4031.3925
2025-09-22,4512.03,4522.61,4523.87,4487.13,196459956,4036.6866666666665
2025-09-23,4536.76,4519.78,4560.73,4459.73,252827062,4041.954166666667
2025-09-24,4495.27,4566.07,4567.49,4494.11,220482608,4047.634833333333
2025-09-25,4563.98,4593.49,4613.95,4558.84,229823333,4053.73475
2025-09-26,4576.91,4550.05,4597.85,4550.05,208482114,4061.7398333333335
2025-09-29,4555.03,4620.05,4647.57,4541.43,274358877,4069.81725
2025-09-30,4629.9,4640.69,4647.5,4616.22,247980359,4077.7664166666664
2025-10-09,4662.11,4709.48,4726.34,4651.99,347678696,4085.886083333333
2025-10-10,4679.5,4616.83,4692.59,4600.96,319020899,4093.1053333333334
2025-10-13,4490.87,4593.98,4601.81,4490.87,315010354,4100.062333333333
2025-10-14,4634.05,4539.06,4641.45,4520.93,372954030,4106.54425
2025-10-15,4544.24,4606.29,4608.82,4526.83,284771855,4113.489833333334
2025-10-16,4588.92,4618.42,4645.1,4586.28,248235518,4120.5415
2025-10-17,4610.7,4514.23,4618.56,4509.33,256905617,4126.7224166666665
2025-10-20,4558.24,4538.22,4570.44,4520.5,218420405,4133.00025
2025-10-21,4556.12,4607.87,4615.46,4547.93,215711175,4139.86625
2025-10-22,4576.03,4592.57,4603.49,4567.24,185333960,4146.580333333333
2025-10-23,4578.7,4606.34,4611.34,4541.69,200463917,4153.430166666667
2025-10-24,4622.79,4660.68,4660.68,4622.79,208814483,4160.710916666667
2025-10-27,4699.38,4716.02,4720.43,4687.69,262200674,4168.497583333333
2025-10-28,4697.73,4691.97,4734.32,4679.23,220906645,4176.138333333333
2025-10-29,4701.04,4747.84,4747.84,4697.27,246211324,4184.28225
2025-10-30,4735.98,4709.91,4761.83,4706.45,273289118,4191.7936666666665
2025-10-31,4702.49,4640.67,4706.14,4640.67,281464740,4198.535666666667
2025-11-03,4636.73,4653.4,4653.4,4595.73,239869809,4205.2065
2025-11-04,4649.35,4618.7,4665.32,4595.07,233224032,4211.644333333333
2025-11-05,4562.11,4627.26,4642.61,4558.76,203045871,4217.783083333333
2025-11-06,4642.01,4693.4,4698.09,4642.01,224241008,4224.425916666666
2025-11-07,4673.76,4678.79,4701.37,4666.04,212497377,4230.55575
2025-11-10,4688.12,4695.05,4695.18,4654.21,236026764,4237.121166666667
2025-11-11,4706.34,4652.17,4707.13,4648.49,186638858,4243.480166666666
2025-11-12,4643.56,4645.91,4669.61,4620.99,209460592,4249.8865
2025-11-13,4643.79,4702.07,4703.49,4643.79,207367474,4256.585666666667
2025-11-14,4663.32,4628.14,4684.26,4628.02,192092676,4262.517000000001
2025-11-17,4616.81,4598.05,4624.9,4580.26,188955466,4268.2185
2025-11-18,4584.79,4568.19,4606.62,4552.8,177713185,4273.9345
2025-11-19,4568.04,4588.29,4607.86,4568.04,172924974,4280.002666666666
2025-11-20,4619.54,4564.95,4620.65,4560.18,194562593,4286.048916666667
2025-11-21,4513.39,4453.61,4527.04,4453.18,222851013,4291.193666666667
2025-11-24,4473.16,4448.05,4478.81,4421.81,185833729,4296.104916666667
2025-11-25,4475.84,4490.4,4510.77,4467.35,169571929,4301.523
2025-11-26,4490.2,4517.63,4538.14,4485.7,156200368,4307.069833333333
2025-11-27,4520.01,4515.4,4559.22,4509.86,150311772,4312.458666666667
2025-11-28,4511.5,4526.66,4531.72,4492.43,142902096,4317.867833333334
2025-12-01,4539.19,4576.49,4576.97,4531.29,200382317,4323.722083333333
2025-12-02,4571.91,4554.33,4575.49,4539.43,148493132,4329.29775
2025-12-03,4554.59,4531.05,4569.82,4523.5,169762790,4334.84425
2025-12-04,4533.6,4546.57,4557.42,4514.19,147198110,4340.277083333333
2025-12-05,4547.91,4584.54,4593.83,4535.02,196799968,4346.046583333333
2025-12-08,4593.14,4621.75,4640.63,4592.74,199620990,4352.359666666666
2025-12-09,4611.38,4598.22,4628.7,4584.25,184160344,4358.3965
2025-12-10,4586.25,4591.83,4598.54,4549.08,169111106,4364.408583333334
2025-12-11,4597.19,4552.18,4610.28,4547.14,168419405,4370.052
2025-12-12,4558.74,4580.95,4583.68,4530.78,212826520,4376.200833333333
2025-12-15,4550.0,4552.06,4595.05,4548.44,167589967,4382.079333333333
2025-12-16,4542.42,4497.55,4553.08,4484.27,165165201,4387.40975
2025-12-17,4499.77,4579.88,4594.66,4498.93,178424830,4393.041833333334
2025-12-18,4553.98,4552.79,4571.97,4544.14,151681328,4397.9811666666665
2025-12-19,4561.37,4568.18,4591.09,4546.85,154876220,4403.1658333333335
2025-12-22,4587.67,4611.62,4615.87,4587.67,165252856,4408.914666666667
2025-12-23,4616.03,4620.73,4644.53,4607.8,169256412,4414.620083333333
2025-12-24,4623.68,4634.06,4639.43,4602.14,153711241,4420.380916666666
2025-12-25,4629.32,4642.54,4651.15,4621.92,139434186,4426.20475
2025-12-26,4639.79,4657.24,4676.13,4635.11,175396565,4431.947833333334
2025-12-29,4658.27,4639.37,4672.04,4629.06,200397133,4437.42425
2025-12-30,4617.32,4651.28,4664.33,4616.63,180374974,4443.141833333333
2025-12-31,4656.48,4629.94,4667.05,4622.1,170760224,4448.4042500000005
2026-01-05,4661.62,4717.75,4721.64,4661.62,234144839,4454.457166666666
2026-01-06,4719.21,4790.69,4790.69,4718.01,296970686,4460.962750000001
2026-01-07,4796.93,4776.67,4802.6,4751.07,259095564,4467.311583333332
2026-01-08,4761.01,4737.65,4765.49,4717.01,238804957,4473.311416666666
2026-01-09,4725.96,4758.92,4771.43,4719.13,254688038,4479.4769166666665
2026-01-12,4769.65,4789.92,4795.93,4737.57,294833165,4485.999583333334
2026-01-13,4798.05,4761.03,4836.95,4745.52,301449497,4492.054083333333
2026-01-14,4767.7,4741.93,4818.1,4720.25,364951023,4497.748916666666
2026-01-15,4721.8,4751.43,4769.55,4720.94,254003636,4503.297416666666
2026-01-16,4778.43,4731.87,4792.55,4715.36,325278929,4508.405
2026-01-19,4720.19,4734.46,4761.63,4715.09,267612492,4513.527416666667
2026-01-20,4736.91,4718.88,4748.23,4684.97,282719579,4518.276083333333
2026-01-21,4714.55,4723.07,4758.28,4714.24,266353332,4523.241999999999
2026-01-22,4741.75,4723.71,4757.76,4700.45,274199932,4528.141083333333
2026-01-23,4729.59,4702.5,4734.79,4684.62,314635445,4532.728416666666
2026-01-26,4715.38,4706.96,4754.18,4693.16,363004481,4537.359416666667
2026-01-27,4705.17,4705.69,4736.99,4675.64,301475697,4542.61025
2026-01-28,4725.6,4717.99,4739.63,4697.91,382255602,4548.1357499999995
2026-01-29,4733.09,4753.87,4770.96,4696.05,415513055,4553.828833333333
2026-01-30,4723.08,4706.34,4738.87,4645.47,319786531,4558.852916666667
2026-02-02,4674.28,4605.98,4716.61,4601.76,304773500,4562.956999999999
2026-02-03,4648.36,4660.11,4662.13,4578.21,265549405,4567.502333333334
2026-02-04,4647.97,4698.68,4701.48,4641.84,264881032,4572.449916666667
2026-02-05,4664.75,4670.42,4687.02,4639.43,237856351,4577.015833333334
2026-02-06,4622.97,4643.6,4678.26,4606.64,202716477,4581.180583333333
2026-02-09,4693.67,4719.06,4719.96,4679.9,207251938,4585.70125
2026-02-10,4718.26,4724.3,4732.09,4713.87,187000958,4590.292833333332
2026-02-11,4715.67,4713.82,4723.7,4703.69,173391681,4594.555083333334
2026-02-12,4720.01,4719.58,4726.04,4707.74,197841439,4598.5565
2026-02-13,4693.41,4660.41,4703.63,4658.4,189167756,4602.1984999999995
